prefLabel,id
Membrane Device,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50046
Membrane,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12749
Potential,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62230
Pathologic,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25610
Pathology,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18189
Analysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25391
Confirmation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25458
Mechanism Device,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50285
Mechanism,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25343
Responsible Person,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25657
Bifurcation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90367
Bias,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28232
"Reproductive Human Cells, Tissues, and Cellular and Tissue-Based Products from Known Donor to Directed Recipient",http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133315
Directed Blood Product Donation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133272
FASTK wt Allele,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C51201
Fasting,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63663
Rapidly,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65069
Fasting Status Indicator,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93566
Slow,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64655
Activation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64382
Inactivation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175900
Single Metastasis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180356
Single,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48440
Single,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150721
Equivalent Weight,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67273
Equivalent,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48793
Combination,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61517
True Case Status,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99269
Case,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49152
Case Dosing Unit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62414
Packaging Case,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43184
Add,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64911
"Attention Deficit Hyperactivity Disorder, Inattentive Type",http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35092
Offset,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47923
Drug Interaction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54708
Interaction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54216
Initiation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47938
Transcription Initiation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20147
Critical,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25467
Factor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25506
Level,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25554
Story,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87192
Manifest,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187058
Complex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19398
Complex Karyotype,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97138
Complex Environmental Condition,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134028
Complex Endometrial Hyperplasia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35423
Complex Nodule Shape,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157677
Complex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47881
Multiple Metastases,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180354
Multiple,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17648
Give,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64974
Delta,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54126
Change,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25446
Degeneration,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61557
CDISC Relationship Class,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103376
Important,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115916
Importance Rating Score 0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125543
